Assembly,State_Name,Party_Name,Party_Type,Party_ID,Frequent_Abbreviation,Last_Abbreviation,Abbreviations,Start_Year,Last_Year,No_Assemblies_Contested,Assemblies_Contested,Candidates_Contested,Candidates_Represented,Females_Contested,Females_Represented,SC_Seats_Contested,SC_Seats_Represented,ST_Seats_Contested,ST_Seats_Represented,BiPoll_Contested,party_canonical,party_abbr_clean,state_raw,state_canonical,party_type_clean,active_1952_2024
Lok_Sabha,All_States,Gorakha National Liberation Front,Local Party,10319.0,GNLF,GNLF,GNLF,1989.0,1989.0,1,9,1,1,0,0,0,0,0,0,0,GNLF,GNLF,All_States,All_States,Local Party,True
Lok_Sabha,All_States,United Minorities Front Assam,Local Party,13028.0,UMFA,UMFA,UMF|UMFA,1991.0,2004.0,5,10|11|12|13|14,11,1,0,0,0,0,0,0,0,UMFA,UMFA,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Republican Party of India (A),State-based Party,12285.0,RPI(A),RPI(A),RPI(A),1991.0,2019.0,7,10|11|13|14|15|16|17,150,1,16,0,27,1,4,0,5,RPI(A),RPI(A),All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Janata Dal (Gujrat),Local Party,10960.0,JD(G),JD(G),JD(G),1991.0,1991.0,1,10,10,1,1,0,1,0,1,1,0,JD(G),JD(G),All_States,All_States,Local Party,True
Lok_Sabha,All_States,Sikkim Sangram Parishad,National Party,7945.0,SSP,SSP,SSP,1991.0,2004.0,4,10|11|13|14,5,1,1,1,0,0,0,0,0,SSP,SSP,All_States,All_States,National Party,True
Lok_Sabha,All_States,JANTA DAL (B),State-based Party,4557.0,JD(B),JD(B),JD(B),1993.0,1993.0,1,10,1,1,0,0,0,0,0,0,1,JD(B),JD(B),All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Communist Party of India  (Marxist-Leninist)  (Liberation),Local Party,2472.0,CPI(ML)(L),CPI(ML)(L),CPI(ML)(L)|CPI(M0L)(L)|CPI(ML)L|CPI(Marxist),1996.0,2019.0,7,11|12|13|14|15|16|17,310,1,37,1,45,0,25,1,4,CPI(ML)(L),CPI(ML)(L),All_States,All_States,Local Party,True
Lok_Sabha,All_States,United Goans Democratic Party,Local Party,8392.0,UGDP,UGDP,UGDP,1996.0,2009.0,5,11|12|13|14|15,6,1,1,0,0,0,1,0,0,UGDP,UGDP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,KARNATAKA CONGRESS PARTY,Local Party,4783.0,KCP,KCP,KCP,1996.0,1996.0,1,11,11,1,1,0,2,0,0,0,0,KCP,KCP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,MADHYA PRADESH VIKAS CONGRESS,Local Party,11648.0,MPVC,MPVC,MPVC,1996.0,1996.0,1,11,1,1,0,0,0,0,0,0,0,MPVC,MPVC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharipa Bahujan Mahasangh,Local Party,1875.0,BBM,BBM,BBM,1996.0,2019.0,6,11|13|14|15|16|17,90,1,5,0,9,0,8,0,2,BBM,BBM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,BHARATIYA KRANTIKARI KAMMAND PARTY,Local Party,9360.0,BKKP,BKKP,BKKP,1997.0,1998.0,2,11|12,3,1,0,0,0,0,0,0,1,BKKP,BKKP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,All India Rashtriya Janata Party,Local Party,8896.0,AIRJP,AIRJP,AIRJP,1998.0,1998.0,1,12,38,1,2,0,4,0,3,0,0,AIRJP,AIRJP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,ALL INDIA INDIRA CONGRESS (SECULAR),State-based Party,8856.0,AIIC(S),AIIC(S),AIIC(S),1998.0,1998.0,1,12,9,1,0,0,0,0,0,0,0,AIIC(S),AIIC(S),All_States,All_States,State-based Party,True
Lok_Sabha,All_States,National Loktantrik Party,Local Party,5631.0,NLP,NLP,NLP,1998.0,2014.0,5,12|13|14|15|16,79,1,1,0,7,0,2,0,2,NLP,NLP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Himachal Vikas Congress,Local Party,10389.0,HVC,HVC,HVC,1998.0,1999.0,2,12|13,5,1,0,0,2,1,0,0,0,HVC,HVC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,M.G.R.Anna D.M.Kazhagam,Local Party,11561.0,MADMK,MADMK,MADMK,1998.0,1999.0,2,12|13,4,1,1,0,0,0,0,0,0,MADMK,MADMK,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharatiya Navshakti party,Local Party,1748.0,BNP,BNP,BNP,2004.0,2004.0,1,14,4,1,0,0,0,0,4,1,0,BNP,BNP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,AJSU Party,Local Party,8958.0,AJSUP,AJSUP,AJSU|AJSUP|AJSU Party,2004.0,2019.0,4,14|15|16|17,24,1,1,0,1,0,8,0,2,AJSUP,AJSUP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Indian Federal Democratic Party,Local Party,3420.0,IFDP,IFDP,IFDP,2004.0,2004.0,1,14,1,1,0,0,0,0,0,0,0,IFDP,IFDP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Assam United Democratic Front,State-based Party,988.0,AUDF,AUDF,AUDF,2009.0,2009.0,1,15,25,1,2,0,5,0,0,0,0,AUDF,AUDF,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Bodaland Peoples Front,Local Party,9451.0,BOPF,BOPF,BOPF,2009.0,2019.0,3,15|16|17,5,1,1,0,0,0,3,1,0,BOPF,BOPF,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bahujan Vikas Aaghadi,Local Party,9677.0,BVA,BVA,BVA,2009.0,2019.0,3,15|16|17,4,1,0,0,0,0,4,1,1,BVA,BVA,All_States,All_States,Local Party,True
Lok_Sabha,All_States,All India N.R. Congress,Local Party,737.0,AINRC,AINRC,AINRC,2014.0,2019.0,2,16|17,2,1,0,0,0,0,0,0,0,AINRC,AINRC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Sikkim Krantikari Morcha,Local Party,16569.0,SKM,SKM,SKM,2014.0,2019.0,2,16|17,2,1,0,0,0,0,0,0,0,SKM,SKM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Rashtriya Loktantrik Party,,6715.0,RaLtP,RLTP,RLTP,2019.0,2019.0,1,17,1,1,0,0,0,0,0,0,0,RaLtP,RaLtP,All_States,All_States,Unknown,True
Lok_Sabha,All_States,SOCIALIST LABOUR,Local Party,12684.0,SL,SL,SL,1962.0,1962.0,1,3,1,0,0,0,0,0,0,0,0,SL,SL,All_States,All_States,Local Party,True
Lok_Sabha,All_States,TAMIL NATIONAL PARTY,Local Party,12996.0,TNP,TNP,TNP,1962.0,1962.0,1,3,2,0,0,0,1,0,0,0,0,TNP,TNP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,WE TAMIL,Local Party,13068.0,WT,WT,WT,1962.0,1962.0,1,3,1,0,0,0,0,0,0,0,0,WT,WT,All_States,All_States,Local Party,True
Lok_Sabha,All_States,EASTERN INDIAN TRIBAL UNION,Local Party,10231.0,EIT,EIT,EIT,1962.0,1962.0,1,3,2,0,0,0,0,0,1,0,0,EIT,EIT,All_States,All_States,Local Party,True
Lok_Sabha,All_States,GORKHA LEAGUE,Local Party,10310.0,GL,GL,GL,1962.0,1962.0,1,3,1,0,0,0,0,0,0,0,0,GL,GL,All_States,All_States,Local Party,True
Lok_Sabha,All_States,UNITED GOANS -  FURTADD GROUP,Local Party,13020.0,UGF,UGF,UGF,1967.0,1967.0,1,4,1,0,1,0,0,0,0,0,0,UGF,UGF,All_States,All_States,Local Party,True
Lok_Sabha,All_States,DEMOCRATIC NATIONAL CONFERENCE,Local Party,2920.0,DNC,DNC,DNC,1967.0,1967.0,1,4,1,0,0,0,0,0,0,0,0,DNC,DNC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Jan Congress,Local Party,4124.0,JAC,JAC,JAC,1967.0,1971.0,2,4|5,5,0,0,0,1,0,0,0,0,JAC,JAC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,PEOPLES FRONT,Local Party,6046.0,PFR,PFR,PFR,1967.0,1967.0,1,4,1,0,0,0,0,0,0,0,0,PFR,PFR,All_States,All_States,Local Party,True
Lok_Sabha,All_States,AKALI DAL - MASTER TARA SINGH,Local Party,17047.0,ADM,ADM,ADM,1967.0,1967.0,1,4,7,0,0,0,3,0,0,0,0,ADM,ADM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,REPUBLICAN PARTY OF INDIA (AMBEDKARITE),Local Party,7103.0,RPA,RPA,RPA,1969.0,1971.0,2,4|5,4,0,0,0,0,0,0,0,1,RPA,RPA,All_States,All_States,Local Party,True
Lok_Sabha,All_States,NATIONAL CONVENTION OF NAGALAND,,5586.0,NCN,NCN,NCN,1970.0,1970.0,1,4,4,0,0,0,0,0,0,0,4,NCN,NCN,All_States,All_States,Unknown,True
Lok_Sabha,All_States,PROGRESSIVE MUSLIM LEAGUE,,6207.0,PML,PML,PML,1970.0,1970.0,1,4,1,0,0,0,0,0,0,0,1,PML,PML,All_States,All_States,Unknown,True
Lok_Sabha,All_States,MUSLIM MAJLIS,Local Party,5525.0,MUM,MUM,MUM,1970.0,1989.0,3,4|7|9,7,0,0,0,2,0,0,0,1,MUM,MUM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,MINORITIES LABOUR PARTY,Local Party,14853.0,MLP,MLP,MLP,1971.0,1971.0,1,5,6,0,0,0,1,0,0,0,0,MLP,MLP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,TELANGANA CONGRESS,State-based Party,14938.0,TEC,TEC,TEC,1971.0,1971.0,1,5,7,0,1,0,2,0,0,0,0,TEC,TEC,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Backward Classes Mahasabha,Local Party,14696.0,BCM,BCM,BCM,1971.0,1979.0,2,5|6,2,0,0,0,0,0,0,0,1,BCM,BCM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,SOCIALIST UNITY CENTRE,State-based Party,8082.0,SUC,SUCI,SUC|SUCI|SUC(Commu.)|SUCI(COMMUNIST)|SUCI(C),1971.0,2019.0,7,5|6|7|8|9|16|17,257,0,31,0,47,0,13,0,4,SUC,SUC,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Revolutionary Communist Party of India,State-based Party,7185.0,RCI,RCI,RCI,1971.0,1977.0,2,5|6,4,0,0,0,0,0,0,0,0,RCI,RCI,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,SHOSHIT DAL Bihar,Local Party,14917.0,SHD,SHD,SHD,1971.0,1971.0,1,5,4,0,0,0,0,0,0,0,0,SHD,SHD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,PROUSTISH BLOC OF INDIA,Local Party,14876.0,PBI,PBI,PBI,1971.0,1991.0,3,5|9|10,36,0,1,0,2,0,1,0,0,PBI,PBI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Socialist Party,National Party,8013.0,SOP,SOP,SOC|SOP,1971.0,1989.0,2,5|9,9,0,0,0,2,0,0,0,0,SOP,SOP,All_States,All_States,National Party,True
Lok_Sabha,All_States,Hindustani Shoshit Dal,Local Party,14770.0,HSD,HSD,HSD,1971.0,1971.0,1,5,9,0,0,0,1,0,0,0,0,HSD,HSD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bihar Prant Hul Jharkhand,Local Party,2081.0,PHJ,PHJ,PHJ,1971.0,1977.0,2,5|6,9,0,0,0,0,0,5,0,0,PHJ,PHJ,All_States,All_States,Local Party,True
Lok_Sabha,All_States,INDIAN SOCIALIST PARTY,Local Party,14843.0,ISP,ISP,ISP,1971.0,1971.0,1,5,3,0,0,0,0,0,0,0,0,ISP,ISP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,REVOLUTIONARY SOCIALIST PARTY OF INDIA (MARXIST AND LENINIST),Local Party,14890.0,RSM,RSM,RSM,1971.0,1971.0,1,5,3,0,0,0,0,0,0,0,0,RSM,RSM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Chota Nagpur Bhumi Rakshak Party,Local Party,14728.0,BRP,BRP,BRP,1971.0,1971.0,1,5,2,0,0,0,0,0,1,0,0,BRP,BRP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,LOK RAJ PARTY HIMACHAL PRADESH,Local Party,14849.0,LRP,LRP,LRP,1971.0,1971.0,1,5,2,0,0,0,1,0,0,0,0,LRP,LRP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,NAGALAN NATIONALIST ORGANISATION,Local Party,14859.0,NNO,NNO,NNO,1971.0,1971.0,1,5,1,0,0,0,0,0,0,0,0,NNO,NNO,All_States,All_States,Local Party,True
Lok_Sabha,All_States,UTTAR PRADESH KISAN MAZDOOR PARTY,Local Party,8463.0,KMP,KMP,KMP,1971.0,1971.0,1,5,3,0,0,0,0,0,0,0,0,KMP,KMP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Muslim Majlis Uttar Pradesh,Local Party,5529.0,MMUP,MMUP,MUM|MMUP,1971.0,2009.0,2,5|15,8,0,0,0,0,0,0,0,0,MMUP,MMUP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,INDIAN GORKHA LEAGUE,Local Party,14795.0,IGL,IGL,IGL,1971.0,1971.0,1,5,1,0,0,0,0,0,0,0,0,IGL,IGL,All_States,All_States,Local Party,True
Lok_Sabha,All_States,SHOSHIT SAMAJ DAL (AKHIL BAHARATIYA),Local Party,12832.0,SSD,SSD,SSD,1977.0,1977.0,1,6,8,0,1,0,2,0,0,0,0,SSD,SSD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,MUSLIM LEAGUE (OPPOSITION),Local Party,11623.0,MLO,MLO,MLO,1977.0,1977.0,1,6,2,0,0,0,0,0,0,0,0,MLO,MLO,All_States,All_States,Local Party,True
Lok_Sabha,All_States,KERALA CONGRESS (PILLAI GROUP),Local Party,4833.0,KCP,KCP,KCP,1977.0,1977.0,1,6,3,0,0,0,0,0,0,0,0,KCP,KCP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,ALL INDIA SHIROMANI BABA JIVAN SINGH MAZABHI DAL,Local Party,757.0,JMD,AISBJSMD,JMD|BJMD|A.I.T.C,1977.0,2003.0,3,6|9|13,8,0,0,0,1,0,0,0,1,JMD,JMD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,All India Labour Party,Local Party,696.0,ILP,ALINLBP,ILP|ALINLBP,1977.0,2019.0,3,6|7|17,10,0,0,0,2,0,0,0,0,ILP,ILP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,TRIPURA UPAJATI JUBA SAMITI,Local Party,8350.0,TUS,TUJS,TUS|TUJS,1977.0,1996.0,3,6|7|11,6,0,0,0,0,0,3,0,0,TUS,TUS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,All India Gorkha League,Local Party,654.0,IGL,IGL,IGL,1977.0,1977.0,1,6,1,0,0,0,0,0,0,0,0,IGL,IGL,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Kuki National Assembly,State-based Party,4912.0,KNA,KNA,KNA,1978.0,1989.0,2,6|9,2,0,0,0,0,0,2,0,1,KNA,KNA,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,Bharatiya Socialist Party,State-based Party,1853.0,BSP,BSP,BSP,1980.0,1980.0,1,7,16,0,0,0,0,0,0,0,0,BSP,BSP,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,People's Party of Arunachal,Local Party,6028.0,PPA,PPA,PPA,1980.0,2019.0,6,7|8|9|15|16|17,11,0,0,0,0,0,0,0,0,PPA,PPA,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Shoshit Samaj Dal (Akhil Bharatiya),Local Party,7898.0,SSD,SSD,SSD,1980.0,1980.0,1,7,8,0,0,0,3,0,0,0,0,SSD,SSD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,ALL INDIA MUSLIM LEAGUE,State-based Party,10468.0,IML,IML,IML,1980.0,1984.0,2,7|8,2,0,0,0,0,0,0,0,0,IML,IML,All_States,All_States,State-based Party,True
Lok_Sabha,All_States,PEOPLE'S CONFERENCE,Local Party,6016.0,PPC,PPC,PPC,1980.0,1980.0,1,7,1,0,0,0,0,0,1,0,0,PPC,PPC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,SIKKIM CONGRESS (R),Local Party,7924.0,SCR,SCR,SCR,1980.0,1980.0,1,7,1,0,0,0,0,0,0,0,0,SCR,SCR,All_States,All_States,Local Party,True
Lok_Sabha,All_States,SIKKIM PRAJATANTRA CONGRESS,Local Party,7936.0,SPC,SPC,SPC,1980.0,1980.0,1,7,1,0,0,0,0,0,0,0,0,SPC,SPC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,JANATA PARTY (SECULAR) - CH. CHARAN SINGH,National Party,4509.0,JNP(SC),JNP(SC),JNP(SC),1980.0,1980.0,1,7,1,0,0,0,0,0,0,0,1,JNP(SC),JNP(SC),All_States,All_States,National Party,True
Lok_Sabha,All_States,Indian National Congress (united),National Party,3834.0,INC(U),INC(U),INC(U),1981.0,1981.0,1,7,1,0,0,0,0,0,0,0,1,INC(U),INC(U),All_States,All_States,National Party,True
Lok_Sabha,All_States,Jan Ekta Dal,Local Party,11080.0,JKD,JKD,JKD,1982.0,2009.0,2,7|15,2,0,0,0,0,0,1,0,1,JKD,JKD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Door Darshi Party,Local Party,15197.0,DDP,DDP,DDP,1984.0,1991.0,3,8|9|10,719,0,14,0,106,0,50,0,3,DDP,DDP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,JAMMU & KASHMIR PANTHERS PARTY,Local Party,15276.0,JPP,JPP,JPP,1984.0,1996.0,4,8|9|10|11,10,0,0,0,0,0,0,0,1,JPP,JPP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Jammu & Kashmir People Conference,Local Party,4099.0,JPC,JPC,JKP|JPC,1984.0,2019.0,4,8|15|16|17,6,0,0,0,0,0,0,0,0,JPC,JPC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,NAGA NATIONAL DEMOCRATIC PARTY,Local Party,5539.0,NND,NND,NND,1984.0,1984.0,1,8,1,0,0,0,0,0,0,0,0,NND,NND,All_States,All_States,Local Party,True
Lok_Sabha,All_States,GANDHI KAMARAJ NATIONAL CONGRESS,Local Party,3067.0,GKC,GKC,GKC,1984.0,1984.0,1,8,1,0,0,0,0,0,0,0,0,GKC,GKC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,TAMIL NADU CONGRESS (K),Local Party,8248.0,TNC,TNC(K),TNC,1984.0,1984.0,1,8,1,0,0,0,0,0,0,0,0,TNC,TNC,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Lok Dal (Ajit Singh),,4997.0,LKD(A),LKD(A),LKD(A),1987.0,1987.0,1,8,2,0,0,0,0,0,0,0,2,LKD(A),LKD(A),All_States,All_States,Unknown,True
Lok_Sabha,All_States,HILL PEOPLE UNION,,3206.0,HPU,HPU,HPU,1988.0,1988.0,1,8,1,0,0,0,0,0,0,0,1,HPU,HPU,All_States,All_States,Unknown,True
Lok_Sabha,All_States,VIJAYA SHAKTI,Local Party,13059.0,VJS,VJS,VJS,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,VJS,VJS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Lok Party,Local Party,11489.0,LKP,LP,LKP|LP,1989.0,1996.0,3,9|10|11,7,0,0,0,1,0,0,0,0,LKP,LKP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Socialist Party (Lohia),Local Party,8051.0,SOP(L),SLP(L),SOP(L)|SLP(L),1989.0,2014.0,7,9|10|11|12|14|15|16,25,0,0,0,2,0,0,0,0,SOP(L),SOP(L),All_States,All_States,Local Party,True
Lok_Sabha,All_States,Marxist Communist Party of India  (S.S. Srivastava),Local Party,11590.0,MCPI(S),MCPI(S),MCPI|MCPI(S),1989.0,2009.0,7,9|10|11|12|13|14|15,27,0,2,0,3,0,1,0,0,MCPI(S),MCPI(S),All_States,All_States,Local Party,True
Lok_Sabha,All_States,BARAT DESAM LABOUR PARTY,Local Party,10188.0,DLP,DLP,DLP,1989.0,1989.0,1,9,2,0,0,0,0,0,0,0,0,DLP,DLP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,LOK DAL (BAHUGUNA),State-based Party,11456.0,LKD (B),LKD (B),LKD (B),1989.0,1989.0,1,9,116,0,4,0,15,0,3,0,0,LKD (B),LKD (B),All_States,All_States,State-based Party,True
Lok_Sabha,All_States,AKHIL BARATIYA PICHHRA VARG PARTY,Local Party,12015.0,PVP,PVP,PVP,1989.0,1989.0,1,9,2,0,0,0,1,0,0,0,0,PVP,PVP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Shoshit Samaj Dal,Local Party,7888.0,SSD,SSD,SSD,1989.0,2019.0,9,9|10|11|12|13|14|15|16|17,65,0,4,0,7,0,4,0,0,SSD,SSD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,ALL INDIA DALIT MUSLIM MINORITIES SURAKSHA MAHA SANG,Local Party,10213.0,DMM,DMM,DMM,1989.0,1991.0,2,9|10,21,0,2,0,2,0,2,0,0,DMM,DMM,All_States,All_States,Local Party,True
Lok_Sabha,All_States,BHARATIYA KRANTIKARI KISAN SANG,Local Party,9364.0,BKS,BKS,BKS,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,BKS,BKS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Hul Jharkhand,Local Party,10338.0,HJP,HJKP,HJD|HJP|HJKP,1989.0,1996.0,3,9|10|11,9,0,0,0,0,0,5,0,0,HJP,HJP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,PROGRESSIVE HUL JHARKHAND,Local Party,11878.0,PHJ,PHJ,PHJ,1989.0,1989.0,1,9,1,0,0,0,0,0,1,0,0,PHJ,PHJ,All_States,All_States,Local Party,True
Lok_Sabha,All_States,AMARA BENGALI,Local Party,894.0,AMB,AMB,AMB|AB,1989.0,2019.0,9,9|10|11|12|13|14|15|16|17,110,0,4,0,19,0,15,0,7,AMB,AMB,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharatiya Lok  Kalyan Dal,Local Party,9406.0,BLKD,BLKD,BLKD,1989.0,2009.0,4,9|13|14|15,4,0,0,0,0,0,0,0,0,BLKD,BLKD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharatiya Krishi Udyog Sangh,Local Party,9366.0,BKUS,BKUS,BKUS,1989.0,1996.0,3,9|10|11,51,0,2,0,8,0,1,0,1,BKUS,BKUS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Jharkhand Dal,Local Party,11077.0,JKD,JKD,JKD,1989.0,1989.0,1,9,13,0,0,0,1,0,6,0,0,JKD,JKD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,BHARATIYA LOKTANTRIK MAZDOOR SANGH,Local Party,11496.0,LMS,LMD,LMS,1989.0,1989.0,1,9,2,0,0,0,1,0,0,0,0,LMS,LMS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharatiya Lok Tantrik Mazdoor Dal,Local Party,11494.0,BLMD,BLTMD,LMD|BLMD|BLTMD,1989.0,1996.0,3,9|10|11,16,0,0,0,2,0,0,0,1,BLMD,BLMD,All_States,All_States,Local Party,True
Lok_Sabha,All_States,INDIAN CONGRESS (J) TRIKHA GROUP,State-based Party,10400.0,ICJ(TG),ICJ(TG),ICJ(TG),1989.0,1989.0,1,9,4,0,0,0,0,0,0,0,0,ICJ(TG),ICJ(TG),All_States,All_States,State-based Party,True
Lok_Sabha,All_States,REPUBLICAN PARTY OF INDIA (GAVAI GROUP),Local Party,12313.0,RPI(GG),RPI(GG),RPI(GG),1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,RPI(GG),RPI(GG),All_States,All_States,Local Party,True
Lok_Sabha,All_States,PEOPLES DEMOCRACY OF INDIA,Local Party,11861.0,PDI,PDI,PDI,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,PDI,PDI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,PEOPLES PARTY OF INDIA,Local Party,11918.0,PPI,PPI,PPI,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,PPI,PPI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Labour Party of India,Local Party,11501.0,LPI,LPI,LPI,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,LPI,LPI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,HINDU SHIV SENA,Local Party,10387.0,HSS,HSS,HSS,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,HSS,HSS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Shoshit Samaj Party,Local Party,12557.0,SHSP,SHSP,SHP|SHSP,1989.0,2004.0,5,9|11|12|13|14,15,0,0,0,3,0,0,0,0,SHSP,SHSP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Gujarat Janata Parishad,Local Party,10309.0,GJP,GJP,GJP,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,GJP,GJP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Pandav Dal,Local Party,11862.0,PDL,PDL,PDL,1989.0,1991.0,2,9|10,2,0,0,0,0,0,0,0,0,PDL,PDL,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Karnataka Rajya Ryota Sangha,Local Party,11393.0,KRRS,KRRS,KRS|KRRS,1989.0,1998.0,3,9|10|12,22,0,0,0,2,0,0,0,0,KRRS,KRRS,All_States,All_States,Local Party,True
Lok_Sabha,All_States,SCIENTIFIC VEDIC REVOLUTIONARY PARTY,Local Party,12902.0,SVP,SVP,SVP,1989.0,1989.0,1,9,2,0,0,0,0,0,0,0,0,SVP,SVP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,KARNATAKA GANA PARISHAD,Local Party,11369.0,KGP,KGP,KGP,1989.0,1989.0,1,9,4,0,0,0,0,0,0,0,0,KGP,KGP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Deseeya Karshaka Party,Local Party,10186.0,DKP,DKP,DKP,1989.0,1991.0,2,9|10,4,0,0,0,0,0,0,0,0,DKP,DKP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,VISHAL BHARAT PARY,Local Party,18231.0,VBP,VBP,VBP,1989.0,1989.0,1,9,1,0,0,0,0,0,0,0,0,VBP,VBP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,HINDUSTAN JANATA PARTY,Local Party,10341.0,HJP,HJP,HJP,1989.0,2019.0,7,9|11|12|14|15|16|17,36,0,2,0,4,0,1,0,0,HJP,HJP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,Bharatiya Republican Paksha,Local Party,1800.0,BRPP,BRPP,BRP|BRPP,1989.0,2014.0,6,9|10|13|14|15|16,62,0,6,0,13,0,0,0,1,BRPP,BRPP,All_States,All_States,Local Party,True
Lok_Sabha,All_States,HUMNIST PARTY OF INDIA,Local Party,10381.0,HPI,HPI,HPI,1989.0,1989.0,1,9,4,0,0,0,1,0,0,0,0,HPI,HPI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,GREEN PARTY OF INDIA,Local Party,10324.0,GPI,GPI,GPI,1989.0,1989.0,1,9,2,0,0,0,0,0,0,0,0,GPI,GPI,All_States,All_States,Local Party,True
Lok_Sabha,All_States,NATIONAL REPUBLICAN PARTY,Local Party,11826.0,NRP,NRP,NRP,1989.0,1998.0,3,9|11|12,3,0,1,0,1,0,0,0,0,NRP,NRP,All_States,All_States,Local Party,True
