Pc_name,no,type,state,candidate_name,party,electors,votes,Turnout,margin,margin%,year,state_raw,state_canonical,election_year_clean
Kurukshetra,2,GEN,Haryana,Gurdial Singh Saini,Janata Dal,915880.0,615902.0,67.3,38188.0,6.2,1989.0,Haryana,Haryana,1989
Kutch,1,SC,Gujarat,Babu Bhai Meghji Shah,Bharatiya Janta Party,707040.0,407624.0,57.7,81564.0,20.0,1989.0,Gujarat,Gujarat,1989
Ladakh,4,GEN,Jammu & Kashmir,Mohd. Hassan,Independent,101738.0,87863.0,86.4,4539.0,5.2,1989.0,Jammu & Kashmir,Jammu and Kashmir,1989
Lakhimpur,14,GEN,Assam,Data Not Available,-,,,,,,1989.0,Assam,Assam,1989
Lakshadweep,1,ST,Lakshadweep,P. M. Sayeed,Indian National Congress,30069.0,25555.0,85.0,1156.0,4.5,1989.0,Lakshadweep,Lakshadweep,1989
Lalganj,46,SC,Uttar Pradesh [1947 - 1999],Ram Dhan,Janata Dal,1030631.0,508187.0,49.3,4082.0,0.8,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Latur,35,GEN,Maharashtra,Patil Shivraj Vishwanath,Indian National Congress,979858.0,619738.0,63.3,43855.0,7.1,1989.0,Maharashtra,Maharashtra,1989
Lohardaga,53,ST,Bihar [1947 - 1999],Sumati Oraon,Indian National Congress,825417.0,384083.0,46.5,39072.0,10.2,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Lucknow,20,GEN,Uttar Pradesh [1947 - 1999],Mandhata Singh,Janata Dal,1131139.0,335633.0,29.7,15296.0,4.6,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Ludhiana,9,SC,Punjab,Rajinder Kaur Bulara,Shiromani Akali Dal (SIMRANJIT SINGH MANN),1135916.0,679799.0,59.9,133729.0,19.7,1989.0,Punjab,Punjab,1989
Machhlishahr,47,GEN,Uttar Pradesh [1947 - 1999],Shiv Sharan Verma,Janata Dal,966628.0,446069.0,46.2,67184.0,15.1,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Machilipatnam,12,GEN,Andhra Pradesh,Sambasivarao Kavuri,Indian National Congress,908538.0,700112.0,77.1,43489.0,6.2,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Madhepura,21,GEN,Bihar [1947 - 1999],Ramesh Kumar Yadav Ravi,Janata Dal,976967.0,673041.0,68.9,292948.0,43.5,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Madhubani,13,GEN,Bihar [1947 - 1999],Bhogendra Jha,Communist Party Of India,981067.0,558378.0,56.9,141366.0,25.3,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Madras Central,2,GEN,Tamil Nadu,Anbarasu Era,Indian National Congress,1026829.0,623899.0,60.8,66406.0,10.6,1989.0,Tamil Nadu,Tamil Nadu,1989
Madras North,1,SC,Tamil Nadu,D. Pandian,Indian National Congress,1345150.0,819293.0,60.9,113771.0,13.9,1989.0,Tamil Nadu,Tamil Nadu,1989
Madras South,3,GEN,Tamil Nadu,Vyjayantimala Bali,Indian National Congress,1397773.0,834725.0,59.7,125844.0,15.1,1989.0,Tamil Nadu,Tamil Nadu,1989
Madurai,24,GEN,Tamil Nadu,A.G.S. Ram Babu,Indian National Congress,1137434.0,719677.0,63.3,213778.0,29.7,1989.0,Tamil Nadu,Tamil Nadu,1989
Mahabubnagar,29,GEN,Andhra Pradesh,Mallikarjun,Indian National Congress,1038379.0,689986.0,66.5,69778.0,10.1,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Maharajganj,6,GEN,Bihar [1947 - 1999],Chanrasbekhar,Janata Dal,1024013.0,591913.0,57.8,217318.0,36.7,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Maharajganj,39,GEN,Uttar Pradesh [1947 - 1999],Harsh Vardhan,Janata Dal,895669.0,519667.0,58.0,14990.0,2.9,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Mahasamund,18,GEN,Madhya Pradesh [1947 - 1999],Vidyacharan Shukla,Janata Dal,892973.0,553185.0,62.0,12894.0,2.3,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Mahendragarh,7,GEN,Haryana,Birender Singh,Janata Dal,1057536.0,650168.0,61.5,3510.0,0.5,1989.0,Haryana,Haryana,1989
Mainpuri,69,GEN,Uttar Pradesh [1947 - 1999],Udai Pratap Singh,Janata Dal,850967.0,460814.0,54.2,84291.0,18.3,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Malda,7,GEN,West Bengal,Abul Barkat Ataul Ghani Khan Choudhury,Indian National Congress,900406.0,736351.0,81.8,29897.0,4.1,1989.0,West Bengal,West Bengal,1989
Malegaon,13,GEN,Maharashtra,Mahale Haribhau,Janata Dal,913648.0,475250.0,52.0,14054.0,3.0,1989.0,Maharashtra,Maharashtra,1989
Mandi,2,GEN,Himachal Pradesh,Maheshwar Singh,Bharatiya Janta Party,756145.0,470730.0,62.3,28069.0,6.0,1989.0,Himachal Pradesh,Himachal Pradesh,1989
Mandla,24,ST,Madhya Pradesh [1947 - 1999],Mohan Lal,Indian National Congress,811764.0,378834.0,46.7,45235.0,11.9,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Mandsaur,40,GEN,Madhya Pradesh [1947 - 1999],Laxminarayan Pandey,Bharatiya Janta Party,993680.0,658382.0,66.3,102325.0,15.5,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Mandvi,25,GEN,Gujarat,Ghamit Chhitubhai Devibhai,Indian National Congress,893665.0,434296.0,48.6,46139.0,10.6,1989.0,Gujarat,Gujarat,1989
Mandya,14,GEN,Karnataka,G.Made Gowda,Indian National Congress,962396.0,733580.0,76.2,74889.0,10.2,1989.0,Karnataka,Karnataka,1989
Mangaldoi,8,GEN,Assam,Data Not Available,-,,,,,,1989.0,Assam,Assam,1989
Mangalore,17,GEN,Karnataka,Janardhana Poojary,Indian National Congress,923749.0,646156.0,70.0,91097.0,14.1,1989.0,Karnataka,Karnataka,1989
Manjeri,5,GEN,Kerala,Ebrahim Sulaiman Sait,Muslim Leage,1017274.0,811009.0,79.7,70282.0,8.7,1989.0,Kerala,Kerala,1989
Mathura,74,GEN,Uttar Pradesh [1947 - 1999],Manvendra Singh,Janata Dal,935440.0,480088.0,51.3,37713.0,7.9,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Mathurapur,16,GEN,West Bengal,Radhikaranjan Pramanik,Communist Party Of India (MARXIST),875184.0,739596.0,84.5,22632.0,3.1,1989.0,West Bengal,West Bengal,1989
Mavelikara,16,SC,Kerala,P. J. Kurien,Indian National Congress,840010.0,657992.0,78.3,57182.0,8.7,1989.0,Kerala,Kerala,1989
Mayiladuturai,29,SC,Tamil Nadu,Pakeer Mohamed Hajee E.S.M,Indian National Congress,910538.0,680108.0,74.7,101945.0,15.0,1989.0,Tamil Nadu,Tamil Nadu,1989
Mayurbhanj,1,GEN,Orissa,Bhagey Gobardhan,Janata Dal,815806.0,323586.0,39.7,22588.0,7.0,1989.0,Orissa,Odisha,1989
Medak,33,GEN,Andhra Pradesh,Bagareddy M.,Indian National Congress,1057204.0,736786.0,69.7,96096.0,13.0,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Meerut,80,GEN,Uttar Pradesh [1947 - 1999],Harish Pal,Janata Dal,970079.0,551883.0,56.9,122041.0,22.1,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Mehsana,12,GEN,Gujarat,A.K.Patel,Bharatiya Janta Party,997389.0,666886.0,66.9,135330.0,20.3,1989.0,Gujarat,Gujarat,1989
Midnapore,32,GEN,West Bengal,Indrajit Gupta,Communist Party Of India,944374.0,760379.0,80.5,132320.0,17.4,1989.0,West Bengal,West Bengal,1989
Miryalguda,42,GEN,Andhra Pradesh,B.N.Reddy,Indian National Congress,1091124.0,816183.0,74.8,34995.0,4.3,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Mirzapur,54,GEN,Uttar Pradesh [1947 - 1999],Yusa Beg,Janata Dal,1031084.0,477366.0,46.3,82893.0,17.4,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Misrikh,18,SC,Uttar Pradesh [1947 - 1999],Ram Lal Rahi,Indian National Congress,882435.0,462471.0,52.4,86391.0,18.7,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Mizoram,1,ST,Mizoram,C.Silvera,Indian National Congress,391700.0,228202.0,58.3,38822.0,17.0,1989.0,Mizoram,Mizoram,1989
Mohanlalganj,21,SC,Uttar Pradesh [1947 - 1999],Sarju Prasad Saroj,Janata Dal,888330.0,410008.0,46.2,18176.0,4.4,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Monghyr,32,GEN,Bihar [1947 - 1999],Dhanraj Singh,Janata Dal,1015385.0,712863.0,70.2,55186.0,7.7,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Moradabad,7,GEN,Uttar Pradesh [1947 - 1999],Ghulam Mohd. Khan Haji,Janata Dal,949266.0,504312.0,53.1,81917.0,16.2,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Morena,1,SC,Madhya Pradesh [1947 - 1999],Chhaviram,Bharatiya Janta Party,993784.0,423484.0,42.6,87861.0,20.7,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Mormugao,2,GEN,Goa,Faleiro Edurado Marthinho,Indian National Congress,400321.0,180708.0,45.1,22066.0,12.2,1989.0,Goa,Goa,1989
Motihari,3,GEN,Bihar [1947 - 1999],Radha Mohan Singh,Bharatiya Janta Party,936758.0,551310.0,58.9,78111.0,14.2,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Mukundapuram,10,GEN,Kerala,Savithri Lakshmanan,Indian National Congress,921201.0,759285.0,82.4,18754.0,2.5,1989.0,Kerala,Kerala,1989
Murshidabad,9,GEN,West Bengal,Masudal Hossain Syed,Communist Party Of India (MARXIST),986433.0,820706.0,83.2,56544.0,6.9,1989.0,West Bengal,West Bengal,1989
Muvattupuzha,12,GEN,Kerala,P. C. Thomas,Kerala Congress(M),895057.0,732761.0,81.9,68811.0,9.4,1989.0,Kerala,Kerala,1989
Muzaffarnagar,82,GEN,Uttar Pradesh [1947 - 1999],Mufti Mohammad Sayeed,Janata Dal,920249.0,570608.0,62.0,158987.0,27.9,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Muzaffarpur,10,GEN,Bihar [1947 - 1999],George Farnandes,Janata Dal,981763.0,726622.0,74.0,285010.0,39.2,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Mysore,16,GEN,Karnataka,Srikantadatta Narasimbharaj Wadeyar,Indian National Congress,1052491.0,733973.0,69.7,249364.0,34.0,1989.0,Karnataka,Karnataka,1989
Nabadwip,12,GEN,West Bengal,Asim Bala,Communist Party Of India (MARXIST),1074607.0,918063.0,85.4,52663.0,5.7,1989.0,West Bengal,West Bengal,1989
Nagaland,1,ST,Nagaland,Shikino Sam,Indian National Congress,813011.0,607429.0,74.7,123947.0,20.4,1989.0,Nagaland,Nagaland,1989
Nagapattinam,30,GEN,Tamil Nadu,"Selvarasu, M",Communist Party Of India,931916.0,700948.0,75.2,21523.0,3.1,1989.0,Tamil Nadu,Tamil Nadu,1989
Nagarkurnool,28,SC,Andhra Pradesh,Anatha Ramulu Mullu,Indian National Congress,1000322.0,705416.0,70.5,71174.0,10.1,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Nagaur,25,GEN,Rajasthan,Nathu Ram Mirdha,Janata Dal,1070178.0,653477.0,61.1,190270.0,29.1,1989.0,Rajasthan,Rajasthan,1989
Nagercoil,39,GEN,Tamil Nadu,N.Dennis,Indian National Congress,952947.0,554825.0,58.2,78797.0,14.2,1989.0,Tamil Nadu,Tamil Nadu,1989
Nagpur,23,GEN,Maharashtra,Purhit Banwarilal Bhagwandas,Indian National Congress,1183672.0,726153.0,61.4,90000.0,12.4,1989.0,Maharashtra,Maharashtra,1989
Nainital,4,GEN,Uttar Pradesh [1947 - 1999],Mahendra Singh Pal,Janata Dal,958516.0,507462.0,52.9,20448.0,4.0,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Nalanda,34,GEN,Bihar [1947 - 1999],Ram Saroop Prasad,Indian National Congress,1085349.0,709017.0,65.3,11212.0,1.6,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Nalgonda,41,GEN,Andhra Pradesh,Chalilam Srinivasa Rao,Indian National Congress,1144127.0,784463.0,68.6,41850.0,5.3,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Nanded,30,GEN,Maharashtra,Kabde Venkatesh Rukhmaji,Janata Dal,1065156.0,582495.0,54.7,24113.0,4.1,1989.0,Maharashtra,Maharashtra,1989
Nandurbar,15,GEN,Maharashtra,Gavit Mankrao Hodlya,Indian National Congress,885274.0,478898.0,54.1,106466.0,22.2,1989.0,Maharashtra,Maharashtra,1989
Nandyal,27,GEN,Andhra Pradesh,Bojja Venkata Reddy,Indian National Congress,1001172.0,711179.0,71.0,56262.0,7.9,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Narasapur,10,GEN,Andhra Pradesh,Bhupatiraju Vijaya Kumar Raju,Telugu Desam,931902.0,682390.0,73.2,13802.0,2.0,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Narasaraopet,17,GEN,Andhra Pradesh,Kasu Venkata Krishna Reddy,Indian National Congress,1138866.0,779017.0,68.4,65706.0,8.4,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Nashik,12,ST,Maharashtra,Aher Daula Sonuji,Bharatiya Janta Party,1051786.0,576842.0,54.8,30653.0,5.3,1989.0,Maharashtra,Maharashtra,1989
Nawada,42,SC,Bihar [1947 - 1999],Prem Pardeep,Communist Party Of India (MARXIST),1152371.0,658708.0,57.2,149602.0,22.7,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Nellore,19,SC,Andhra Pradesh,Putchalapalli Penchalaiah,Indian National Congress,1064416.0,743196.0,69.8,71839.0,9.7,1989.0,Andhra Pradesh,Andhra Pradesh,1989
New Delhi,1,GEN,Delhi [1977 Onwards],Lal Krishna Advani,Bharatiya Janta Party,429535.0,236126.0,55.0,31841.0,13.5,1989.0,Delhi [1977 Onwards],Delhi [1977 Onwards],1989
Nilgiris,18,GEN,Tamil Nadu,"Prabhu, R.",Indian National Congress,1105096.0,751196.0,68.0,173771.0,23.1,1989.0,Tamil Nadu,Tamil Nadu,1989
Nizamabad,34,GEN,Andhra Pradesh,Taduri Bala Goud,Indian National Congress,963180.0,674941.0,70.1,24099.0,3.6,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Nowgong,10,GEN,Assam,Data Not Available,-,,,,,,1989.0,Assam,Assam,1989
Nowrangpur,13,GEN,Orissa,Khagapati Pradhani,Indian National Congress,875147.0,380988.0,43.5,3452.0,0.9,1989.0,Orissa,Odisha,1989
Ongole,18,GEN,Andhra Pradesh,Rajamohana Reddy Mekapati,Indian National Congress,1107153.0,728716.0,65.8,97370.0,13.4,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Osmanabad,36,GEN,Maharashtra,Kamble Arvind Tulshiram,Indian National Congress,865583.0,464667.0,53.7,150092.0,32.3,1989.0,Maharashtra,Maharashtra,1989
Ottapalam,8,GEN,Kerala,K. R. Narayanan,Indian National Congress,946025.0,722920.0,76.4,26187.0,3.6,1989.0,Kerala,Kerala,1989
Outer Delhi,3,GEN,Delhi [1977 Onwards],Tarif Singh,Janata Dal,1574973.0,790764.0,50.2,52333.0,6.6,1989.0,Delhi [1977 Onwards],Delhi [1977 Onwards],1989
Outer Manipur,2,ST,Manipur,Meijinlung Kamson,Indian National Congress,616903.0,477354.0,77.4,125065.0,26.2,1989.0,Manipur,Manipur,1989
Padrauna,40,GEN,Uttar Pradesh [1947 - 1999],Baleshar,Janata Dal,932266.0,481060.0,51.6,48281.0,10.0,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Palamau,54,SC,Bihar [1947 - 1999],Jaorwar Ram,Janata Dal,911225.0,391041.0,42.9,33396.0,8.5,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Palani,22,GEN,Tamil Nadu,"Senapathi Gounder, A.",Indian National Congress,1033981.0,632454.0,61.2,80913.0,12.8,1989.0,Tamil Nadu,Tamil Nadu,1989
Palghat,7,GEN,Kerala,A. Vijayaraghavan,Communist Party Of India (MARXIST),957847.0,741859.0,77.5,1286.0,0.2,1989.0,Kerala,Kerala,1989
Pali,21,GEN,Rajasthan,Gumanmall Lodha,Bharatiya Janta Party,956388.0,542256.0,56.7,167328.0,30.9,1989.0,Rajasthan,Rajasthan,1989
Panaji,1,GEN,Goa,Gopal Mayokar,Maharashtrawadi Gomantak,333994.0,246357.0,73.8,15837.0,6.4,1989.0,Goa,Goa,1989
Pandharpur,38,SC,Maharashtra,Thorat Sandipan Bhagwan,Indian National Congress,979118.0,481585.0,49.2,218144.0,45.3,1989.0,Maharashtra,Maharashtra,1989
Panskura,29,SC,West Bengal,Gita Mukherjee,Communist Party Of India,862664.0,735702.0,85.3,126302.0,17.2,1989.0,West Bengal,West Bengal,1989
Parbhani,31,GEN,Maharashtra,Deshmukh Ashok Anandrao,Independent,928898.0,536267.0,57.7,66384.0,12.4,1989.0,Maharashtra,Maharashtra,1989
Parvathipuram,2,ST,Andhra Pradesh,Vijayaramaraju Satrucharla,Indian National Congress,809362.0,589546.0,72.8,42641.0,7.2,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Patan,13,GEN,Gujarat,Chawada Khem Chandbhai Somabhai,Janata Dal,928054.0,504955.0,54.4,213054.0,42.2,1989.0,Gujarat,Gujarat,1989
Patiala,8,SC,Punjab,Atinderpal Singh,Independent,1017093.0,646981.0,63.6,81260.0,12.6,1989.0,Punjab,Punjab,1989
Patna,35,GEN,Bihar [1947 - 1999],Shailendra Nath Srivastava,Bharatiya Janta Party,1173277.0,643303.0,54.8,21593.0,3.4,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Peddapalli,36,SC,Andhra Pradesh,G.Venkat Swamy,Indian National Congress,1096253.0,679405.0,62.0,30635.0,4.5,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Perambalur,28,GEN,Tamil Nadu,"Asokaraj, A.",All India Anna Dravida Munnetra Kazhagam,941568.0,680308.0,72.3,136176.0,20.0,1989.0,Tamil Nadu,Tamil Nadu,1989
Periyakulam,25,GEN,Tamil Nadu,"Mothiah, R.",All India Anna Dravida Munnetra Kazhagam,1015762.0,663502.0,65.3,221404.0,33.4,1989.0,Tamil Nadu,Tamil Nadu,1989
Phillaur,5,SC,Punjab,Harbhajan Lakha,Bahujan Samaj Party,1010117.0,606615.0,60.1,8124.0,1.3,1989.0,Punjab,Punjab,1989
Phulbani,15,GEN,Orissa,Nakul Nayak,Janata Dal,944347.0,557080.0,59.0,64541.0,11.6,1989.0,Orissa,Odisha,1989
Phulpur,55,GEN,Uttar Pradesh [1947 - 1999],Ram Pujan Patel,Janata Dal,951231.0,517340.0,54.4,32501.0,6.3,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Pilibhit,13,GEN,Uttar Pradesh [1947 - 1999],Maneka Gandhi,Janata Dal,910250.0,495090.0,54.4,131220.0,26.5,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Pollachi,21,GEN,Tamil Nadu,"Raja Ravi Varma, B.",All India Anna Dravida Munnetra Kazhagam,966256.0,647756.0,67.0,231309.0,35.7,1989.0,Tamil Nadu,Tamil Nadu,1989
Pondicherry,1,GEN,Pondicherry,P. Shanmugam,Indian National Congress,574557.0,383306.0,66.7,33312.0,8.7,1989.0,Pondicherry,Pondicherry,1989
Ponnani,6,GEN,Kerala,G. M. Banat Walia,Muslim Leage,991943.0,710929.0,71.7,107519.0,15.1,1989.0,Kerala,Kerala,1989
Porbandar,5,GEN,Gujarat,Manvar Balvantbhai Bachubhai,Janata Dal,844067.0,364359.0,43.2,67369.0,18.5,1989.0,Gujarat,Gujarat,1989
Pratapgarh,24,GEN,Uttar Pradesh [1947 - 1999],Raja Dinesh Singh,Indian National Congress,937315.0,438501.0,46.8,4206.0,1.0,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Pudukkottai,32,GEN,Tamil Nadu,"Sundaraja, N.",Indian National Congress,1054282.0,787854.0,74.7,271136.0,34.4,1989.0,Tamil Nadu,Tamil Nadu,1989
Pune,42,SC,Maharashtra,Gadgil Vitthalaro Narhar,Indian National Congress,1070901.0,687651.0,64.2,8181.0,1.2,1989.0,Maharashtra,Maharashtra,1989
Puri,8,SC,Orissa,Nilamani Routray,Janata Dal,941735.0,627370.0,66.6,139572.0,22.2,1989.0,Orissa,Odisha,1989
Purnea,24,GEN,Bihar [1947 - 1999],Taslimudin,Janata Dal,923058.0,575046.0,62.3,54557.0,9.5,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Purulia,34,GEN,West Bengal,Chitta Ranjan Mahata,All India Forward Bloc,892696.0,690012.0,77.3,138895.0,20.1,1989.0,West Bengal,West Bengal,1989
Quilon,18,GEN,Kerala,S. Krishnakumar,Indian National Congress,951856.0,775045.0,81.4,27462.0,3.5,1989.0,Kerala,Kerala,1989
Rae Bareli,23,GEN,Uttar Pradesh [1947 - 1999],Sheila Kaul,Indian National Congress,958439.0,492021.0,51.3,83779.0,17.0,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Raichur,3,GEN,Karnataka,R.Ambanna Naik Dore,Indian National Congress,989671.0,532963.0,53.9,88922.0,16.7,1989.0,Karnataka,Karnataka,1989
Raiganj,5,GEN,West Bengal,Golam Yazdani,Indian National Congress,994246.0,763803.0,76.8,2899.0,0.4,1989.0,West Bengal,West Bengal,1989
Raigarh,13,ST,Madhya Pradesh [1947 - 1999],Nand Kumar Sai,Bharatiya Janta Party,810049.0,455799.0,56.3,21010.0,4.6,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Raipur,17,GEN,Madhya Pradesh [1947 - 1999],Ramesh Bais,Bharatiya Janta Party,888021.0,520823.0,58.7,84479.0,16.2,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Rajahmundry,8,GEN,Andhra Pradesh,Jamuna,Indian National Congress,972851.0,737739.0,75.8,58322.0,7.9,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Rajampet,22,GEN,Andhra Pradesh,Annaiahgari Sai Prathap,Indian National Congress,945601.0,678195.0,71.7,38423.0,5.7,1989.0,Andhra Pradesh,Andhra Pradesh,1989
Rajapur,1,ST,Maharashtra,Madhu Dandavate,Janata Dal,741195.0,469081.0,63.3,42370.0,9.0,1989.0,Maharashtra,Maharashtra,1989
Rajgarh,32,GEN,Madhya Pradesh [1947 - 1999],Pyarela Khandelwar,Bharatiya Janta Party,900674.0,555194.0,61.6,67424.0,12.1,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Rajkot,4,GEN,Gujarat,Vekaria Shivlal Nagibhai,Bharatiya Janta Party,1092514.0,524709.0,48.0,194426.0,37.1,1989.0,Gujarat,Gujarat,1989
Rajmahal,26,ST,Bihar [1947 - 1999],Simon Marandi,Jharkhand Mukti Morcha,829017.0,468809.0,56.6,166415.0,35.5,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Rajnandgaon,22,GEN,Madhya Pradesh [1947 - 1999],Dharam Pal Gupta,Bharatiya Janta Party,829486.0,508718.0,61.3,70194.0,13.8,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Ramanathapuram,34,GEN,Tamil Nadu,"Rajeshwaran, V.",Indian National Congress,1035028.0,634121.0,61.3,179544.0,28.3,1989.0,Tamil Nadu,Tamil Nadu,1989
Rampur,8,GEN,Uttar Pradesh [1947 - 1999],Zulfiqar Ali Khan,Indian National Congress,972113.0,520393.0,53.5,10792.0,2.1,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Ramtek,22,ST,Maharashtra,P.V. Narsimharao,Indian National Congress,897196.0,580972.0,64.8,34470.0,5.9,1989.0,Maharashtra,Maharashtra,1989
Ranchi,49,GEN,Bihar [1947 - 1999],Subodh Kant Sahay,Janata Dal,925104.0,477706.0,51.6,14986.0,3.1,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Rasipuram,15,GEN,Tamil Nadu,"Devarajan, B.",Indian National Congress,1009869.0,639205.0,63.3,251975.0,39.4,1989.0,Tamil Nadu,Tamil Nadu,1989
Ratnagiri,2,GEN,Maharashtra,Nikam Govind Sawaji,Indian National Congress,764262.0,505975.0,66.2,18488.0,3.7,1989.0,Maharashtra,Maharashtra,1989
Rewa,9,GEN,Madhya Pradesh [1947 - 1999],Yamuna Prasad Shastri,Janata Dal,1058365.0,536920.0,50.7,74756.0,13.9,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Robertsganj,53,SC,Uttar Pradesh [1947 - 1999],Subedar,Bharatiya Janta Party,1038263.0,490124.0,47.2,84987.0,17.3,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Rohtak,5,GEN,Haryana,Devi Lal,Janata Dal,908794.0,619262.0,68.1,189005.0,30.5,1989.0,Haryana,Haryana,1989
Ropar,7,GEN,Punjab,Bimal Kaur,Shiromani Akali Dal (SIMRANJIT SINGH MANN),1043186.0,714245.0,68.5,230576.0,32.3,1989.0,Punjab,Punjab,1989
Rosera,16,SC,Bihar [1947 - 1999],Dashai Chaudhary,Janata Dal,964871.0,626036.0,64.9,204487.0,32.7,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Sabarkantha,15,GEN,Gujarat,Maganbhai Manibhai Patel,Janata Dal,935924.0,519867.0,55.6,103456.0,19.9,1989.0,Gujarat,Gujarat,1989
Sagar,5,SC,Madhya Pradesh [1947 - 1999],Shankar Lal,Bharatiya Janta Party,897740.0,481922.0,53.7,75887.0,15.7,1989.0,Madhya Pradesh [1947 - 1999],Madhya Pradesh [1947 - 1999],1989
Saharanpur,84,GEN,Uttar Pradesh [1947 - 1999],Rashid Masood,Janata Dal,957146.0,606987.0,63.4,119768.0,19.7,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Saharsa,20,GEN,Bihar [1947 - 1999],Surya Nr. Yadav,Janata Dal,1058549.0,770308.0,72.8,277081.0,36.0,1989.0,Bihar [1947 - 1999],Bihar [1947 - 1999],1989
Saidpur,49,SC,Uttar Pradesh [1947 - 1999],Ram Ragar,Bharatiya Janta Party,1029062.0,433023.0,42.1,101749.0,23.5,1989.0,Uttar Pradesh [1947 - 1999],Uttar Pradesh [1947 - 1999],1989
Salem,16,GEN,Tamil Nadu,Rangarajan Kumarmangalam,Indian National Congress,1032058.0,668594.0,64.8,241770.0,36.2,1989.0,Tamil Nadu,Tamil Nadu,1989
